Date,Id,monthly bid
2016-08-01,152,0.1375
2016-09-01,152,0.1274
2016-10-01,152,0.1252
2016-11-01,152,0.1231
2016-12-01,152,0.1004
2017-01-01,152,0.1182
2017-02-01,152,0.1063
2017-03-01,152,0.1044
2017-04-01,152,0.1153
2017-05-01,152,
2017-06-01,152,0.1391
2017-07-01,152,0.11
2017-08-01,152,0.1034
2017-09-01,152,0.103
2017-10-01,152,0.0983
2017-11-01,152,0.0987
2017-12-01,152,0.0946
2018-01-01,152,
2018-02-01,152,0.0886
2018-03-01,152,0.0804
2018-04-01,152,
2018-05-01,152,
2018-06-01,152,0.0728
2018-07-01,152,0.0708
2018-08-01,152,0.0604
2018-09-01,152,0.0522
2018-10-01,152,0.0516
2018-11-01,152,0.045
2018-12-01,152,0.0366
2019-01-01,152,
2019-02-01,152,0.029
2019-03-01,152,0.029
2019-04-01,152,0.0286
2019-05-01,152,
2019-06-01,152,0.0228
2019-07-01,152,0.0232
2019-08-01,152,0.0242
2019-09-01,152,0.0224
2019-10-01,152,0.0204
2019-11-01,152,0.022
2019-12-01,152,0.0214
2020-01-01,152,
2020-02-01,152,0.0462
2020-03-01,152,0.0476
2020-04-01,152,0.041
2020-05-01,152,
2020-06-01,152,0.0426
2020-07-01,152,0.0436
2020-08-01,152,0.0372
2020-09-01,152,0.0374
2020-10-01,152,0.035
2020-11-01,152,0.0304
2020-12-01,152,0.0302
2021-01-01,152,
2008-01-01,153,
2008-02-01,153,8.6391
2008-03-01,153,8.2905
2008-04-01,153,8.4775
2008-05-01,153,
2008-06-01,153,6.3705
2008-07-01,153,4.6291
2008-08-01,153,4.9148
2008-09-01,153,5.4147
2008-10-01,153,4.7957
2008-11-01,153,4.4998
2008-12-01,153,3.8434
2009-01-01,153,
2009-02-01,153,2.5169
2009-03-01,153,1.8367
2009-04-01,153,2.2295
2009-05-01,153,
2009-06-01,153,3.8944
2009-07-01,153,3.2005
2009-08-01,153,3.1733
2009-09-01,153,3.5033
2009-10-01,153,4.7651
2009-11-01,153,4.1495
2009-12-01,153,4.6223
2010-01-01,153,
2010-02-01,153,3.9046
2010-03-01,153,4.0304
2010-04-01,153,4.578
2010-05-01,153,4.7277
2010-06-01,153,3.8026
2010-07-01,153,3.1325
2010-08-01,153,3.7787
2010-09-01,153,3.9114
2010-10-01,153,3.6801
2010-11-01,153,3.8264
2010-12-01,153,3.3247
2011-01-01,153,3.5407
2011-02-01,153,3.7651
2011-03-01,153,4.2243
2011-04-01,153,4.1733
2011-05-01,153,4.4522
2011-06-01,153,4.0611
2011-07-01,153,3.8536
2011-08-01,153,3.4692
2011-09-01,153,2.8655
2011-10-01,153,2.272
2011-11-01,153,2.1496
2011-12-01,153,2.5577
2012-01-01,153,2.2788
2012-02-01,153,2.3128
2012-03-01,153,2.3162
2012-04-01,153,2.0747
2012-05-01,153,
2012-06-01,153,1.6462
2012-07-01,153,1.7516
2012-08-01,153,1.5554
2012-09-01,153,5.4419
2012-10-01,153,5.1869
2012-11-01,153,4.7277
2012-12-01,153,4.2753
2013-01-01,153,
2013-02-01,153,3.9692
2013-03-01,153,3.4522
2013-04-01,153,
2013-05-01,153,
2013-06-01,153,1.9856
2013-07-01,153,1.73
2013-08-01,153,1.265
2013-09-01,153,1.15
2013-10-01,153,1.248
2013-11-01,153,1.602
2013-12-01,153,1.351
2014-01-01,153,
2014-02-01,153,1.522
2014-03-01,153,1.485
2014-04-01,153,1.72
2014-05-01,153,
2014-06-01,153,1.512
2014-07-01,153,1.238
2014-08-01,153,1.148
2014-09-01,153,1.16
2014-10-01,153,1.045
2014-11-01,153,0.89
2014-12-01,153,0.9475
2015-01-01,153,
2015-02-01,153,1.124
2015-03-01,153,1.18
2015-04-01,153,1.142
2015-05-01,153,
2015-06-01,153,1.225
2015-07-01,153,1.161
2015-08-01,153,1.035
2015-09-01,153,0.9455
2015-10-01,153,0.835
2015-11-01,153,0.7295
2015-12-01,153,0.563
2016-01-01,153,
2016-02-01,153,0.5635
2016-03-01,153,0.566
2016-04-01,153,0.4507
2016-05-01,153,0.59
2016-06-01,153,0.764
2016-07-01,153,0.81
2016-08-01,153,0.8005
2016-09-01,153,0.9955
2016-10-01,153,0.95
2016-11-01,153,0.96
2016-12-01,153,0.7705
2017-01-01,153,0.839
2017-02-01,153,0.831
2017-03-01,153,0.7965
2017-04-01,153,1.175
2017-05-01,153,
2017-06-01,153,1.377
2017-07-01,153,1.224
2017-08-01,153,1.229
2017-09-01,153,1.273
2017-10-01,153,1.321
2017-11-01,153,1.291
2017-12-01,153,1.228
2018-01-01,153,
2018-02-01,153,1.198
2018-03-01,153,1.09
2018-04-01,153,
2018-05-01,153,
2018-06-01,153,1.162
2018-07-01,153,1.094
2018-08-01,153,1.06
2018-09-01,153,0.937
2018-10-01,153,0.982
2018-11-01,153,0.898
2018-12-01,153,1.206
2019-01-01,153,
2019-02-01,153,1.45
2019-03-01,153,1.366
2019-04-01,153,1.268
2019-05-01,153,
2019-06-01,153,0.877
2019-07-01,153,0.93
2019-08-01,153,0.94
2019-09-01,153,0.84
2019-10-01,153,0.951
2019-11-01,153,0.931
2019-12-01,153,1.052
2020-01-01,153,
2020-02-01,153,0.905
2020-03-01,153,0.828
2020-04-01,153,0.704
2020-05-01,153,
2020-06-01,153,0.638
2020-07-01,153,0.604
2020-08-01,153,0.581
2020-09-01,153,0.545
2020-10-01,153,0.505
2020-11-01,153,0.47
2020-12-01,153,0.578
2021-01-01,153,
2008-01-01,154,
2008-02-01,154,
2008-03-01,154,
2008-04-01,154,
2008-05-01,154,
2008-06-01,154,
2008-07-01,154,
2008-08-01,154,
2008-09-01,154,
2008-10-01,154,
2008-11-01,154,
2008-12-01,154,
2009-01-01,154,
2009-02-01,154,
2009-03-01,154,
2009-04-01,154,
2009-05-01,154,
2009-06-01,154,
2009-07-01,154,
2009-08-01,154,
2009-09-01,154,
2009-10-01,154,
2009-11-01,154,
2009-12-01,154,
2010-01-01,154,
2010-02-01,154,
2010-03-01,154,
2010-04-01,154,
2010-05-01,154,
2010-06-01,154,
2010-07-01,154,
2010-08-01,154,
2010-09-01,154,
2010-10-01,154,
2010-11-01,154,
2010-12-01,154,
2011-01-01,154,
2011-02-01,154,
2011-03-01,154,
2011-04-01,154,
2011-05-01,154,
2011-06-01,154,
2011-07-01,154,
2011-08-01,154,
2011-09-01,154,
2011-10-01,154,
2011-11-01,154,
2011-12-01,154,
2012-01-01,154,
2012-02-01,154,
2012-03-01,154,
2012-04-01,154,
2012-05-01,154,
2012-06-01,154,
2012-07-01,154,
2012-08-01,154,
2012-09-01,154,
2012-10-01,154,
2012-11-01,154,
2012-12-01,154,
2013-01-01,154,
2013-02-01,154,
2013-03-01,154,
2013-04-01,154,
2013-05-01,154,
2013-06-01,154,
2013-07-01,154,
2013-08-01,154,
2013-09-01,154,
2013-10-01,154,
2013-11-01,154,
2013-12-01,154,
2014-01-01,154,
2014-02-01,154,
2014-03-01,154,
2014-04-01,154,
2014-05-01,154,
2014-06-01,154,
2014-07-01,154,2.82
2014-08-01,154,2.402
2014-09-01,154,2.43
2014-10-01,154,2.48
2014-11-01,154,2.4
2014-12-01,154,2.77
2015-01-01,154,
2015-02-01,154,2.512
2015-03-01,154,2.588
2015-04-01,154,2.642
2015-05-01,154,
2015-06-01,154,2.88
2015-07-01,154,2.83
2015-08-01,154,2.938
2015-09-01,154,2.782
2015-10-01,154,2.31
2015-11-01,154,2.392
2015-12-01,154,2.02
2016-01-01,154,
2016-02-01,154,1.62
2016-03-01,154,1.34
2016-04-01,154,1.302
2016-05-01,154,1.301
2016-06-01,154,1.16
2016-07-01,154,0.935
2016-08-01,154,1.032
2016-09-01,154,0.966
2016-10-01,154,0.8075
2016-11-01,154,0.692
2016-12-01,154,0.692
2017-01-01,154,0.97
2017-02-01,154,0.9605
2017-03-01,154,0.8605
2017-04-01,154,0.9005
2017-05-01,154,
2017-06-01,154,1.235
2017-07-01,154,1.124
2017-08-01,154,1.213
2017-09-01,154,1.18
2017-10-01,154,1.121
2017-11-01,154,1.59
2017-12-01,154,1.37
2018-01-01,154,
2018-02-01,154,1.26
2018-03-01,154,1.1
2018-04-01,154,
2018-05-01,154,
2018-06-01,154,1.425
2018-07-01,154,1.75
2018-08-01,154,2.21
2018-09-01,154,2.25
2018-10-01,154,2.69
2018-11-01,154,3.56
2018-12-01,154,3.18
2019-01-01,154,
2019-02-01,154,3.15
2019-03-01,154,2.79
2019-04-01,154,3.1
2019-05-01,154,
2019-06-01,154,2.74
2019-07-01,154,2.94
2019-08-01,154,2.73
2019-09-01,154,2.75
2019-10-01,154,2.77
2019-11-01,154,2.48
2019-12-01,154,2.42
2020-01-01,154,
2020-02-01,154,2.4
2020-03-01,154,2.33
2020-04-01,154,1.65
2020-05-01,154,
2020-06-01,154,1.695
2020-07-01,154,1.82
2020-08-01,154,1.685
2020-09-01,154,1.555
2020-10-01,154,1.41
2020-11-01,154,1.195
2020-12-01,154,1.8
2021-01-01,154,
2008-01-01,155,
2008-02-01,155,
2008-03-01,155,
2008-04-01,155,
2008-05-01,155,
2008-06-01,155,
2008-07-01,155,
2008-08-01,155,
2008-09-01,155,
2008-10-01,155,
2008-11-01,155,
2008-12-01,155,
2009-01-01,155,
2009-02-01,155,
2009-03-01,155,
2009-04-01,155,
2009-05-01,155,
2009-06-01,155,
2009-07-01,155,
2009-08-01,155,
2009-09-01,155,
2009-10-01,155,
2009-11-01,155,
2009-12-01,155,
2010-01-01,155,
2010-02-01,155,
2010-03-01,155,
2010-04-01,155,
2010-05-01,155,
2010-06-01,155,
2010-07-01,155,
2010-08-01,155,
2010-09-01,155,
2010-10-01,155,
2010-11-01,155,
2010-12-01,155,
2011-01-01,155,
2011-02-01,155,
2011-03-01,155,
2011-04-01,155,
2011-05-01,155,
2011-06-01,155,
2011-07-01,155,
2011-08-01,155,
2011-09-01,155,
2011-10-01,155,
2011-11-01,155,
2011-12-01,155,
2012-01-01,155,
2012-02-01,155,
2012-03-01,155,
2012-04-01,155,
2012-05-01,155,
2012-06-01,155,
2012-07-01,155,
2012-08-01,155,
2012-09-01,155,
2012-10-01,155,
2012-11-01,155,
2012-12-01,155,
2013-01-01,155,
2013-02-01,155,
2013-03-01,155,
2013-04-01,155,
2013-05-01,155,
2013-06-01,155,
2013-07-01,155,
2013-08-01,155,
2013-09-01,155,
2013-10-01,155,
2013-11-01,155,
2013-12-01,155,
2014-01-01,155,
2014-02-01,155,
2014-03-01,155,
2014-04-01,155,
2014-05-01,155,
2014-06-01,155,
2014-07-01,155,
2014-08-01,155,3.45
2014-09-01,155,3.07
2014-10-01,155,2.99
2014-11-01,155,2.84
2014-12-01,155,2.674
2015-01-01,155,
2015-02-01,155,1.8
2015-03-01,155,1.83
2015-04-01,155,2.18
2015-05-01,155,
2015-06-01,155,2.12
2015-07-01,155,2.12
2015-08-01,155,1.921
2015-09-01,155,1.821
2015-10-01,155,1.38
2015-11-01,155,1.6
2015-12-01,155,1.717
2016-01-01,155,
2016-02-01,155,1.682
2016-03-01,155,1.51
2016-04-01,155,1.73
2016-05-01,155,1.789
2016-06-01,155,1.596
2016-07-01,155,1.383
2016-08-01,155,1.291
2016-09-01,155,1.192
2016-10-01,155,1.15
2016-11-01,155,1.105
2016-12-01,155,1.158
2017-01-01,155,1.492
2017-02-01,155,1.412
2017-03-01,155,1.6
2017-04-01,155,1.918
2017-05-01,155,
2017-06-01,155,2.744
2017-07-01,155,2.84
2017-08-01,155,2.402
2017-09-01,155,2.5
2017-10-01,155,2.6
2017-11-01,155,2.92
2017-12-01,155,2.796
2018-01-01,155,
2018-02-01,155,2.36
2018-03-01,155,2.29
2018-04-01,155,
2018-05-01,155,
2018-06-01,155,2.2
2018-07-01,155,2.16
2018-08-01,155,2.2
2018-09-01,155,1.84
2018-10-01,155,1.81
2018-11-01,155,1.49
2018-12-01,155,1.62
2019-01-01,155,
2019-02-01,155,1.78
2019-03-01,155,1.7
2019-04-01,155,1.76
2019-05-01,155,
2019-06-01,155,
2019-07-01,155,0.8
2019-08-01,155,1.44
2019-09-01,155,1.1
2019-10-01,155,0.755
2019-11-01,155,1.3
2019-12-01,155,1.39
2020-01-01,155,
2020-02-01,155,1.62
2020-03-01,155,1.3
2020-04-01,155,1.3
2020-05-01,155,
2020-06-01,155,1.17
2020-07-01,155,1.14
2020-08-01,155,1.04
2020-09-01,155,1.1
2020-10-01,155,1.05
2020-11-01,155,0.595
2020-12-01,155,1.1
2021-01-01,155,
2008-01-01,156,
2008-02-01,156,
2008-03-01,156,
2008-04-01,156,
2008-05-01,156,
2008-06-01,156,
2008-07-01,156,
2008-08-01,156,
2008-09-01,156,
2008-10-01,156,
2008-11-01,156,
2008-12-01,156,
2009-01-01,156,
2009-02-01,156,
2009-03-01,156,
2009-04-01,156,
2009-05-01,156,
2009-06-01,156,
2009-07-01,156,
2009-08-01,156,
2009-09-01,156,
2009-10-01,156,
2009-11-01,156,
2009-12-01,156,
2010-01-01,156,
2010-02-01,156,
2010-03-01,156,
2010-04-01,156,
2010-05-01,156,
2010-06-01,156,
2010-07-01,156,
2010-08-01,156,
2010-09-01,156,
2010-10-01,156,
2010-11-01,156,
2010-12-01,156,
2011-01-01,156,
2011-02-01,156,
2011-03-01,156,
2011-04-01,156,
2011-05-01,156,
2011-06-01,156,
2011-07-01,156,
2011-08-01,156,
2011-09-01,156,
2011-10-01,156,
2011-11-01,156,
2011-12-01,156,
2012-01-01,156,
2012-02-01,156,
2012-03-01,156,
2012-04-01,156,
2012-05-01,156,
2012-06-01,156,
2012-07-01,156,
2012-08-01,156,
2012-09-01,156,
2012-10-01,156,
2012-11-01,156,
2012-12-01,156,
2013-01-01,156,
2013-02-01,156,
2013-03-01,156,
2013-04-01,156,
2013-05-01,156,
2013-06-01,156,
2013-07-01,156,
2013-08-01,156,
2013-09-01,156,
2013-10-01,156,
2013-11-01,156,
2013-12-01,156,
2014-01-01,156,
2014-02-01,156,
2014-03-01,156,
2014-04-01,156,
2014-05-01,156,
2014-06-01,156,
2014-07-01,156,
2014-08-01,156,
2014-09-01,156,
2014-10-01,156,
2014-11-01,156,
2014-12-01,156,3.2
2015-01-01,156,
2015-02-01,156,3.464
2015-03-01,156,4.072
2015-04-01,156,3.972
2015-05-01,156,
2015-06-01,156,4.318
2015-07-01,156,4.304
2015-08-01,156,4.742
2015-09-01,156,4.68
2015-10-01,156,4.31
2015-11-01,156,4.716
2015-12-01,156,5.075
2016-01-01,156,
2016-02-01,156,4.33
2016-03-01,156,4.696
2016-04-01,156,4.65
2016-05-01,156,4.422
2016-06-01,156,4.21
2016-07-01,156,4
2016-08-01,156,4.154
2016-09-01,156,3.806
2016-10-01,156,3.634
2016-11-01,156,3.476
2016-12-01,156,3.02
2017-01-01,156,3.604
2017-02-01,156,3.71
2017-03-01,156,4.31
2017-04-01,156,4.784
2017-05-01,156,
2017-06-01,156,4.588
2017-07-01,156,4.278
2017-08-01,156,4.802
2017-09-01,156,4.642
2017-10-01,156,4.64
2017-11-01,156,5.24
2017-12-01,156,5.4
2018-01-01,156,
2018-02-01,156,4.915
2018-03-01,156,4.5
2018-04-01,156,
2018-05-01,156,
2018-06-01,156,4.3
2018-07-01,156,3.97
2018-08-01,156,4.79
2018-09-01,156,4.6
2018-10-01,156,4.4
2018-11-01,156,4.565
2018-12-01,156,4.36
2019-01-01,156,
2019-02-01,156,4.425
2019-03-01,156,4.83
2019-04-01,156,4.63
2019-05-01,156,
2019-06-01,156,4.555
2019-07-01,156,5.36
2019-08-01,156,5.33
2019-09-01,156,5.06
2019-10-01,156,5.33
2019-11-01,156,5.72
2019-12-01,156,6.09
2020-01-01,156,
2020-02-01,156,5.87
2020-03-01,156,5.3
2020-04-01,156,4.65
2020-05-01,156,
2020-06-01,156,5.4
2020-07-01,156,5.74
2020-08-01,156,5.5
2020-09-01,156,5.42
2020-10-01,156,5.3
2020-11-01,156,5.31
2020-12-01,156,5.36
2021-01-01,156,
2008-01-01,157,
2008-02-01,157,
2008-03-01,157,
2008-04-01,157,
2008-05-01,157,
2008-06-01,157,
2008-07-01,157,
2008-08-01,157,
2008-09-01,157,
2008-10-01,157,
2008-11-01,157,
2008-12-01,157,
2009-01-01,157,
2009-02-01,157,
2009-03-01,157,
2009-04-01,157,
2009-05-01,157,
2009-06-01,157,
2009-07-01,157,
2009-08-01,157,
2009-09-01,157,
2009-10-01,157,
2009-11-01,157,
2009-12-01,157,
2010-01-01,157,
2010-02-01,157,
2010-03-01,157,
2010-04-01,157,
2010-05-01,157,
2010-06-01,157,
2010-07-01,157,
2010-08-01,157,
2010-09-01,157,
2010-10-01,157,
2010-11-01,157,
2010-12-01,157,
2011-01-01,157,
2011-02-01,157,
2011-03-01,157,
2011-04-01,157,
2011-05-01,157,
2011-06-01,157,
2011-07-01,157,
2011-08-01,157,
2011-09-01,157,
2011-10-01,157,
2011-11-01,157,
2011-12-01,157,
2012-01-01,157,
2012-02-01,157,
2012-03-01,157,
2012-04-01,157,
2012-05-01,157,
2012-06-01,157,
2012-07-01,157,
2012-08-01,157,
2012-09-01,157,
2012-10-01,157,
2012-11-01,157,
2012-12-01,157,
2013-01-01,157,
2013-02-01,157,
2013-03-01,157,
2013-04-01,157,
2013-05-01,157,
2013-06-01,157,
2013-07-01,157,
2013-08-01,157,
2013-09-01,157,
2013-10-01,157,
2013-11-01,157,
2013-12-01,157,
2014-01-01,157,
2014-02-01,157,
2014-03-01,157,
2014-04-01,157,
2014-05-01,157,
2014-06-01,157,
2014-07-01,157,
2014-08-01,157,
2014-09-01,157,
2014-10-01,157,
2014-11-01,157,
2014-12-01,157,
2015-01-01,157,
2015-02-01,157,
2015-03-01,157,5.16
2015-04-01,157,5.45
2015-05-01,157,
2015-06-01,157,5.19
2015-07-01,157,4.81
2015-08-01,157,4.89
2015-09-01,157,4.83
2015-10-01,157,4.51
2015-11-01,157,4.61
2015-12-01,157,4.85
2016-01-01,157,
2016-02-01,157,4.1
2016-03-01,157,4.71
2016-04-01,157,4.38
2016-05-01,157,3.68
2016-06-01,157,3.58
2016-07-01,157,1.96
2016-08-01,157,1.91
2016-09-01,157,1.97
2016-10-01,157,2.2
2016-11-01,157,2.45
2016-12-01,157,2.39
2017-01-01,157,2.9
2017-02-01,157,3.83
2017-03-01,157,4.05
2017-04-01,157,3.95
2017-05-01,157,
2017-06-01,157,3.81
2017-07-01,157,3.6
2017-08-01,157,3.59
2017-09-01,157,3.35
2017-10-01,157,2.98
2017-11-01,157,2.56
2017-12-01,157,3.05
2018-01-01,157,
2018-02-01,157,2.57
2018-03-01,157,2.15
2018-04-01,157,
2018-05-01,157,
2018-06-01,157,
2018-07-01,157,
2018-08-01,157,
2018-09-01,157,
2018-10-01,157,
2018-11-01,157,
2018-12-01,157,
2019-01-01,157,
2019-02-01,157,
2019-03-01,157,
2019-04-01,157,
2019-05-01,157,
2019-06-01,157,
2019-07-01,157,
2019-08-01,157,
2019-09-01,157,
2019-10-01,157,
2019-11-01,157,
2019-12-01,157,
2020-01-01,157,
2020-02-01,157,
2020-03-01,157,
2020-04-01,157,
2020-05-01,157,
2020-06-01,157,
2020-07-01,157,
2020-08-01,157,
2020-09-01,157,
2020-10-01,157,
2020-11-01,157,
2020-12-01,157,
2021-01-01,157,
2008-01-01,158,
2008-02-01,158,
2008-03-01,158,
2008-04-01,158,
2008-05-01,158,
2008-06-01,158,
2008-07-01,158,
2008-08-01,158,
2008-09-01,158,
2008-10-01,158,
2008-11-01,158,
2008-12-01,158,
2009-01-01,158,
2009-02-01,158,
2009-03-01,158,
2009-04-01,158,
2009-05-01,158,
2009-06-01,158,
2009-07-01,158,
2009-08-01,158,
2009-09-01,158,
2009-10-01,158,
2009-11-01,158,
2009-12-01,158,
2010-01-01,158,
2010-02-01,158,
2010-03-01,158,
2010-04-01,158,
2010-05-01,158,
2010-06-01,158,
2010-07-01,158,
2010-08-01,158,
2010-09-01,158,
2010-10-01,158,
2010-11-01,158,
2010-12-01,158,
2011-01-01,158,
2011-02-01,158,
2011-03-01,158,
2011-04-01,158,
2011-05-01,158,
2011-06-01,158,
2011-07-01,158,
2011-08-01,158,
2011-09-01,158,
2011-10-01,158,
2011-11-01,158,
2011-12-01,158,
2012-01-01,158,
2012-02-01,158,
2012-03-01,158,
2012-04-01,158,
2012-05-01,158,
2012-06-01,158,
2012-07-01,158,
2012-08-01,158,
2012-09-01,158,
2012-10-01,158,
2012-11-01,158,
2012-12-01,158,
2013-01-01,158,
2013-02-01,158,
2013-03-01,158,
2013-04-01,158,
2013-05-01,158,
2013-06-01,158,
2013-07-01,158,
2013-08-01,158,
2013-09-01,158,
2013-10-01,158,
2013-11-01,158,
2013-12-01,158,
2014-01-01,158,
2014-02-01,158,
2014-03-01,158,
2014-04-01,158,
2014-05-01,158,
2014-06-01,158,
2014-07-01,158,
2014-08-01,158,
2014-09-01,158,
2014-10-01,158,
2014-11-01,158,
2014-12-01,158,
2015-01-01,158,
2015-02-01,158,
2015-03-01,158,
2015-04-01,158,4.27
2015-05-01,158,
2015-06-01,158,3.25
2015-07-01,158,2.96
2015-08-01,158,3.04
2015-09-01,158,2.84
2015-10-01,158,2.53
2015-11-01,158,2.5
2015-12-01,158,2.26
2016-01-01,158,
2016-02-01,158,2.22
2016-03-01,158,2.16
2016-04-01,158,2.11
2016-05-01,158,2.03
2016-06-01,158,1.88
2016-07-01,158,1.77
2016-08-01,158,1.77
2016-09-01,158,1.77
2016-10-01,158,1.77
2016-11-01,158,1.73
2016-12-01,158,1.73
2017-01-01,158,1.73
2017-02-01,158,1.7
2017-03-01,158,1.64
2017-04-01,158,1.85
2017-05-01,158,
2017-06-01,158,1.8
2017-07-01,158,1.85
2017-08-01,158,1.66
2017-09-01,158,1.75
2017-10-01,158,1.77
2017-11-01,158,1.81
2017-12-01,158,1.61
2018-01-01,158,
2018-02-01,158,1.68
2018-03-01,158,
2018-04-01,158,
2018-05-01,158,
2018-06-01,158,1.02
2018-07-01,158,1.23
2018-08-01,158,1.33
2018-09-01,158,1.24
2018-10-01,158,0.98
2018-11-01,158,0.82
2018-12-01,158,
2019-01-01,158,
2019-02-01,158,0.58
2019-03-01,158,0.46
2019-04-01,158,0.47
2019-05-01,158,
2019-06-01,158,0.55
2019-07-01,158,0.55
2019-08-01,158,0.48
2019-09-01,158,0.76
2019-10-01,158,1.05
2019-11-01,158,1.2
2019-12-01,158,1.14
2020-01-01,158,
2020-02-01,158,0.79
2020-03-01,158,0.55
2020-04-01,158,0.3
2020-05-01,158,
2020-06-01,158,0.41
2020-07-01,158,0.5
2020-08-01,158,0.38
2020-09-01,158,0.4
2020-10-01,158,0.33
2020-11-01,158,0.24
2020-12-01,158,0.31
2021-01-01,158,
2008-01-01,159,
2008-02-01,159,
2008-03-01,159,
2008-04-01,159,
2008-05-01,159,
2008-06-01,159,
2008-07-01,159,
2008-08-01,159,
2008-09-01,159,
2008-10-01,159,
2008-11-01,159,
2008-12-01,159,
2009-01-01,159,
2009-02-01,159,
2009-03-01,159,
2009-04-01,159,
2009-05-01,159,
2009-06-01,159,
2009-07-01,159,
2009-08-01,159,
2009-09-01,159,
2009-10-01,159,
2009-11-01,159,
2009-12-01,159,
2010-01-01,159,
2010-02-01,159,
2010-03-01,159,
2010-04-01,159,
2010-05-01,159,
2010-06-01,159,
2010-07-01,159,
2010-08-01,159,
2010-09-01,159,
2010-10-01,159,
2010-11-01,159,
2010-12-01,159,
2011-01-01,159,
2011-02-01,159,
2011-03-01,159,
2011-04-01,159,
2011-05-01,159,
2011-06-01,159,
2011-07-01,159,
2011-08-01,159,
2011-09-01,159,
2011-10-01,159,
2011-11-01,159,
2011-12-01,159,
2012-01-01,159,
2012-02-01,159,
2012-03-01,159,
2012-04-01,159,
2012-05-01,159,
2012-06-01,159,
2012-07-01,159,
2012-08-01,159,
2012-09-01,159,
2012-10-01,159,
2012-11-01,159,
2012-12-01,159,
2013-01-01,159,
2013-02-01,159,
2013-03-01,159,
2013-04-01,159,
2013-05-01,159,
2013-06-01,159,
2013-07-01,159,
2013-08-01,159,
2013-09-01,159,
2013-10-01,159,
2013-11-01,159,
2013-12-01,159,
2014-01-01,159,
2014-02-01,159,
2014-03-01,159,
2014-04-01,159,
2014-05-01,159,
2014-06-01,159,
2014-07-01,159,
2014-08-01,159,
2014-09-01,159,
2014-10-01,159,
2014-11-01,159,
2014-12-01,159,
2015-01-01,159,
2015-02-01,159,
2015-03-01,159,
2015-04-01,159,
2015-05-01,159,
2015-06-01,159,3.15
2015-07-01,159,2.554
2015-08-01,159,2.456
2015-09-01,159,2.382
2015-10-01,159,2.136
2015-11-01,159,3.65
2015-12-01,159,2.5
2016-01-01,159,
2016-02-01,159,1.58
2016-03-01,159,2.14
2016-04-01,159,1.743
2016-05-01,159,1.565
2016-06-01,159,1.725
2016-07-01,159,1.467
2016-08-01,159,1.355
2016-09-01,159,1.361
2016-10-01,159,1.304
2016-11-01,159,1.252
2016-12-01,159,1.03
2017-01-01,159,1.25
2017-02-01,159,1.15
2017-03-01,159,1.09
2017-04-01,159,1.14
2017-05-01,159,
2017-06-01,159,1.321
2017-07-01,159,1.149
2017-08-01,159,1.24
2017-09-01,159,1.24
2017-10-01,159,1.152
2017-11-01,159,1.22
2017-12-01,159,1.126
2018-01-01,159,
2018-02-01,159,1.12
2018-03-01,159,1.12
2018-04-01,159,
2018-05-01,159,
2018-06-01,159,1.01
2018-07-01,159,0.922
2018-08-01,159,0.92
2018-09-01,159,0.85
2018-10-01,159,0.732
2018-11-01,159,0.642
2018-12-01,159,0.502
2019-01-01,159,
2019-02-01,159,0.46
2019-03-01,159,0.83
2019-04-01,159,0.86
2019-05-01,159,
2019-06-01,159,0.796
2019-07-01,159,0.77
2019-08-01,159,0.79
2019-09-01,159,0.894
2019-10-01,159,1.125
2019-11-01,159,1.34
2019-12-01,159,1.22
2020-01-01,159,
2020-02-01,159,1.21
2020-03-01,159,1.045
2020-04-01,159,1
2020-05-01,159,
2020-06-01,159,1.055
2020-07-01,159,1.03
2020-08-01,159,0.97
2020-09-01,159,0.98
2020-10-01,159,0.85
2020-11-01,159,0.84
2020-12-01,159,0.878
2021-01-01,159,
2008-01-01,160,
2008-02-01,160,
2008-03-01,160,
2008-04-01,160,
2008-05-01,160,
2008-06-01,160,
2008-07-01,160,
2008-08-01,160,
2008-09-01,160,
2008-10-01,160,
2008-11-01,160,
2008-12-01,160,
2009-01-01,160,
2009-02-01,160,
2009-03-01,160,
2009-04-01,160,
2009-05-01,160,
2009-06-01,160,
2009-07-01,160,
2009-08-01,160,
2009-09-01,160,
2009-10-01,160,
2009-11-01,160,
2009-12-01,160,
2010-01-01,160,
2010-02-01,160,
2010-03-01,160,
2010-04-01,160,
2010-05-01,160,
2010-06-01,160,
2010-07-01,160,
2010-08-01,160,
2010-09-01,160,
2010-10-01,160,
2010-11-01,160,
2010-12-01,160,
2011-01-01,160,
2011-02-01,160,
2011-03-01,160,
2011-04-01,160,
2011-05-01,160,
2011-06-01,160,
2011-07-01,160,
2011-08-01,160,
2011-09-01,160,
2011-10-01,160,
2011-11-01,160,
2011-12-01,160,
2012-01-01,160,
2012-02-01,160,
2012-03-01,160,
2012-04-01,160,
2012-05-01,160,
2012-06-01,160,
2012-07-01,160,
2012-08-01,160,
2012-09-01,160,
2012-10-01,160,
2012-11-01,160,
2012-12-01,160,
2013-01-01,160,
2013-02-01,160,
2013-03-01,160,
2013-04-01,160,
2013-05-01,160,
2013-06-01,160,
2013-07-01,160,
2013-08-01,160,
2013-09-01,160,
2013-10-01,160,
2013-11-01,160,
2013-12-01,160,
2014-01-01,160,
2014-02-01,160,
2014-03-01,160,
2014-04-01,160,
2014-05-01,160,
2014-06-01,160,
2014-07-01,160,
